2013-01-06,Карагайский МО   ,1,0,0,0,0,0
2013-01-06,Карагайский МО   ,1,0,0,0,0,0
2013-01-06,Кунгурский МО ,1,0,0,0,0,0
2013-01-06,Кунгурский МО   ,1,0,0,0,0,0
2013-01-06,Оханский ГО   ,1,0,0,0,0,0
2013-01-06,Пермский ГО   ,1,0,0,0,0,0
2013-01-06,Пермский ГО   ,1,0,0,0,0,0
2013-01-06,Пермский ГО   ,1,0,0,0,0,0
2013-01-06,Пермский МО ,0,0,0,0,1,0
2013-01-06,Пермский МО   ,1,0,0,0,0,0
2013-01-06,Уинский МО   ,1,0,0,0,0,0
2013-01-06,Чусовской ГО   ,1,0,0,0,0,0
2013-01-07,Березовский МО ,0,0,0,0,1,0
2013-01-07,Губахинский ГО   ,1,0,0,0,0,0
2013-01-07,Карагайский МО   ,1,0,0,0,0,0
2013-01-07,Кишертский МО   ,1,0,0,0,0,0
2013-01-07,Очерский ГО   ,1,0,0,0,0,0
2013-01-07,Пермский ГО   ,1,0,0,0,0,0
2013-01-07,Пермский ГО   ,1,0,0,0,0,0
2013-01-07,Пермский ГО   ,1,0,0,0,0,0
2013-01-07,Пермский ГО   ,1,0,0,0,0,0
2013-01-07,Пермский ГО   ,1,0,0,0,0,0
2013-01-07,Соликамский ГО   ,1,0,0,0,0,0
2013-01-08,Краснокамский ГО   ,1,0,0,0,0,0
2013-01-08,Кудымкарский МО   ,1,0,0,0,0,0
2013-01-08,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-08,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-08,Ординский МО   ,1,0,0,0,0,0
2013-01-08,Ординский МО   ,1,0,0,0,0,0
2013-01-08,Очерский ГО   ,1,0,0,0,0,0
2013-01-08,Пермский ГО   ,1,0,0,0,0,0
2013-01-08,Пермский ГО   ,1,0,0,0,0,0
2013-01-08,Чусовской ГО   ,1,0,0,0,0,0
2013-01-09,Александровский МО   ,1,0,0,0,0,0
2013-01-09,Октябрьский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-09,Пермский ГО   ,1,0,0,0,0,0
2013-01-10,Губахинский ГО   ,1,0,0,0,0,0
2013-01-10,Пермский ГО   ,1,0,0,0,0,0
2013-01-10,Пермский ГО   ,1,0,0,0,0,0
2013-01-10,Пермский ГО   ,1,0,0,0,0,0
2013-01-10,Пермский МО   ,1,0,0,0,0,0
2013-01-11,Бардымский МО   ,1,0,0,0,0,0
2013-01-11,Кунгурский МО   ,1,0,0,0,0,0
2013-01-11,Кунгурский МО   ,1,0,0,0,0,0
2013-01-11,Нытвенский  ГО   ,1,0,0,0,0,0
2013-01-11,Пермский ГО   ,1,0,0,0,0,0
2013-01-11,Чайковский ГО   ,1,0,0,0,0,0
2013-01-11,Чернушинский ГО   ,1,0,0,0,0,0
2013-01-12,ГО город Березники   ,1,0,0,0,0,0
2013-01-12,ГО город Березники   ,1,0,0,0,0,0
2013-01-12,Кудымкарский МО   ,1,0,0,0,0,0
2013-01-12,Куединский МО   ,1,0,0,0,0,0
2013-01-12,Пермский ГО   ,1,0,0,0,0,0
2013-01-12,Пермский ГО   ,1,0,0,0,0,0
2013-01-12,Соликамский ГО   ,1,0,0,0,0,0
2013-01-12,Чернушинский ГО   ,1,0,0,0,0,0
2013-01-13,ГО город Березники   ,1,0,0,0,0,0
2013-01-13,Губахинский ГО   ,1,0,0,0,0,0
2013-01-13,Кизел ГО   ,1,0,0,0,0,0
2013-01-13,Пермский ГО   ,1,0,0,0,0,0
2013-01-13,Пермский ГО   ,1,0,0,0,0,0
2013-01-13,Пермский ГО   ,1,0,0,0,0,0
2013-01-13,Пермский ГО   ,1,0,0,0,0,0
2013-01-13,Пермский ГО   ,1,0,0,0,0,0
2013-01-14,Добрянский ГО   ,1,0,0,0,0,0
2013-01-14,Пермский ГО ,0,0,0,1,0,0
2013-01-14,Пермский ГО   ,1,0,0,0,0,0
2013-01-14,Пермский ГО   ,1,0,0,0,0,0
2013-01-14,Соликамский ГО   ,1,0,0,0,0,0
2013-01-14,Юсьвинский МО   ,1,0,0,0,0,0
2013-01-15,Кудымкарский МО   ,1,0,0,0,0,0
2013-01-15,Кудымкарский МО   ,1,0,0,0,0,0
2013-01-15,Кунгурский МО   ,1,0,0,0,0,0
2013-01-15,Нытвенский  ГО   ,1,0,0,0,0,0
2013-01-15,Пермский ГО   ,1,0,0,0,0,0
2013-01-15,Пермский ГО   ,1,0,0,0,0,0
2013-01-15,Пермский ГО   ,1,0,0,0,0,0
2013-01-15,Пермский ГО   ,1,0,0,0,0,0
2013-01-15,Пермский ГО   ,1,0,0,0,0,0
2013-01-15,Чайковский ГО   ,1,0,0,0,0,0
2013-01-15,Чайковский ГО   ,1,0,0,0,0,0
2013-01-16,Добрянский ГО   ,1,0,0,0,0,0
2013-01-16,Пермский ГО ,0,0,0,1,0,0
2013-01-16,Пермский ГО   ,1,0,0,0,0,0
2013-01-16,Пермский ГО   ,1,0,0,0,0,0
2013-01-16,Пермский ГО   ,1,0,0,0,0,0
2013-01-16,Пермский МО   ,1,0,0,0,0,0
2013-01-16,Чусовской ГО   ,1,0,0,0,0,0
2013-01-17,Добрянский ГО   ,1,0,0,0,0,0
2013-01-17,Пермский ГО ,0,0,0,1,0,0
2013-01-17,Пермский ГО ,0,0,0,0,1,0
2013-01-17,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Карагайский МО   ,1,0,0,0,0,0
2013-01-18,Кунгурский МО   ,1,0,0,0,0,0
2013-01-18,Нытвенский  ГО   ,1,0,0,0,0,0
2013-01-18,Очерский ГО   ,1,0,0,0,0,0
2013-01-18,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Пермский ГО   ,1,0,0,0,0,0
2013-01-18,Чернушинский ГО   ,1,0,0,0,0,0
2013-01-19,Красновишерский ГО   ,1,0,0,0,0,0
2013-01-19,Пермский ГО   ,1,0,0,0,0,0
2013-01-19,Пермский ГО   ,1,0,0,0,0,0
2013-01-19,Пермский ГО   ,1,0,0,0,0,0
2013-01-19,Пермский ГО   ,1,0,0,0,0,0
2013-01-19,Пермский МО ,0,0,0,0,1,0
2013-01-19,Соликамский ГО   ,1,0,0,0,0,0
2013-01-19,Чайковский ГО   ,1,0,0,0,0,0
2013-01-19,Чусовской ГО   ,1,0,0,0,0,0
2013-01-20,Бардымский МО   ,1,0,0,0,0,0
2013-01-20,Кунгурский МО   ,1,0,0,0,0,0
2013-01-20,Нытвенский  ГО   ,1,0,0,0,0,0
2013-01-20,Пермский ГО   ,1,0,0,0,0,0
2013-01-20,Пермский ГО   ,1,0,0,0,0,0
2013-01-20,Пермский ГО   ,1,0,0,0,0,0
2013-01-20,Пермский ГО   ,1,0,0,0,0,0
2013-01-20,Пермский ГО   ,1,0,0,0,0,0
2013-01-20,Соликамский ГО ,0,0,0,0,1,0
2013-01-20,Чусовской ГО   ,1,0,0,0,0,0
2013-01-21,ГО город Кизел ,0,0,0,0,1,0
2013-01-21,Кунгурский МО   ,1,0,0,0,0,0
2013-01-21,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский ГО   ,1,0,0,0,0,0
2013-01-21,Пермский МО   ,1,0,0,0,0,0
2013-01-21,Чайковский ГО   ,1,0,0,0,0,0
2013-01-21,Чернушинский ГО   ,1,0,0,0,0,0
2013-01-21,Чусовской ГО   ,1,0,0,0,0,0
2013-01-22,ГО город Березники   ,1,0,0,0,0,0
2013-01-22,Пермский ГО   ,1,0,0,0,0,0
2013-01-22,Пермский ГО   ,1,0,0,0,0,0
2013-01-22,Пермский ГО   ,1,0,0,0,0,0
2013-01-22,Пермский ГО   ,1,0,0,0,0,0
2013-01-22,Пермский ГО   ,1,0,0,0,0,0
2013-01-22,Соликамский ГО   ,1,0,0,0,0,0
2013-01-23,ГО город Березники   ,1,0,0,0,0,0
2013-01-23,ГО город Березники   ,1,0,0,0,0,0
2013-01-23,Нытвенский  ГО   ,1,0,0,0,0,0
2013-01-23,Октябрьский ГО ,0,0,0,0,1,0
2013-01-23,Пермский МО   ,1,0,0,0,0,0
2013-01-24,ГО город Березники   ,1,0,0,0,0,0
2013-01-24,Кунгурский МО   ,1,0,0,0,0,0
2013-01-24,Пермский ГО   ,1,0,0,0,0,0
2013-01-24,Пермский ГО   ,1,0,0,0,0,0
2013-01-24,Пермский МО ,0,0,0,0,1,0
2013-01-24,Пермский МО ,0,0,0,0,1,0
2013-01-24,Соликамский ГО ,0,0,0,0,1,0
2013-01-25,Карагайский МО   ,1,0,0,0,0,0
2013-01-25,Кочевский МО   ,1,0,0,0,0,0
2013-01-25,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-25,Оханский ГО ,0,0,0,1,0,0
2013-01-25,Юрлинский МО   ,1,0,0,0,0,0
2013-01-26,Большесосновский МО   ,1,0,0,0,0,0
2013-01-26,ГО город Березники   ,1,0,0,0,0,0
2013-01-26,Куединский МО   ,1,0,0,0,0,0
2013-01-26,Пермский ГО   ,1,0,0,0,0,0
2013-01-26,Пермский ГО   ,1,0,0,0,0,0
2013-01-26,Пермский ГО   ,1,0,0,0,0,0
2013-01-26,Чайковский ГО   ,1,0,0,0,0,0
2013-01-27,Краснокамский ГО   ,1,0,0,0,0,0
2013-01-27,Октябрьский ГО   ,1,0,0,0,0,0
2013-01-27,Пермский ГО   ,1,0,0,0,0,0
2013-01-27,Пермский ГО   ,1,0,0,0,0,0
2013-01-28,ГО город Березники   ,1,0,0,0,0,0
2013-01-28,ГО город Березники   ,1,0,0,0,0,0
2013-01-28,Добрянский ГО   ,1,0,0,0,0,0
2013-01-28,Кочевский МО   ,1,0,0,0,0,0
2013-01-28,Краснокамский ГО ,0,0,0,1,0,0
2013-01-28,Пермский ГО   ,1,0,0,0,0,0
2013-01-28,Пермский ГО   ,1,0,0,0,0,0
2013-01-28,Пермский ГО   ,1,0,0,0,0,0
2013-01-28,Пермский ГО   ,1,0,0,0,0,0
2013-01-28,Суксунский ГО   ,1,0,0,0,0,0
2013-01-28,Чусовской ГО   ,1,0,0,0,0,0
2013-01-28,Чусовской ГО   ,1,0,0,0,0,0
2013-01-29,Октябрьский ГО   ,1,0,0,0,0,0
2013-01-29,Пермский ГО   ,1,0,0,0,0,0
2013-01-29,Пермский ГО   ,1,0,0,0,0,0
2013-01-29,Пермский ГО   ,1,0,0,0,0,0
2013-01-29,Пермский ГО   ,1,0,0,0,0,0
2013-01-29,Пермский ГО   ,1,0,0,0,0,0
2013-01-30,Краснокамский ГО   ,1,0,0,0,0,0
2013-01-30,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-30,Пермский ГО ,0,0,0,0,1,0
2013-01-30,Пермский ГО   ,1,0,0,0,0,0
2013-01-30,Пермский ГО   ,1,0,0,0,0,0
2013-01-31,Александровский МО ,0,0,0,0,1,0
2013-01-31,Добрянский ГО   ,1,0,0,0,0,0
2013-01-31,Лысьвенский ГО   ,1,0,0,0,0,0
2013-01-31,Пермский ГО   ,1,0,0,0,0,0
2013-01-31,Пермский ГО   ,1,0,0,0,0,0
2013-01-31,Пермский ГО   ,1,0,0,0,0,0
2013-02-01,ГО город Березники   ,1,0,0,0,0,0
2013-02-01,Косинский МО   ,1,0,0,0,0,0
2013-02-01,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-01,Лысьвенский ГО   ,1,0,0,0,0,0
2013-02-01,Лысьвенский ГО   ,1,0,0,0,0,0
2013-02-01,Пермский ГО   ,1,0,0,0,0,0
2013-02-01,Пермский ГО   ,1,0,0,0,0,0
2013-02-01,Пермский ГО   ,1,0,0,0,0,0
2013-02-01,Пермский ГО   ,1,0,0,0,0,0
2013-02-02,Александровский МО   ,1,0,0,0,0,0
2013-02-02,Нытвенский  ГО   ,1,0,0,0,0,0
2013-02-02,Пермский ГО ,0,0,0,0,1,0
2013-02-02,Пермский ГО   ,1,0,0,0,0,0
2013-02-02,Пермский ГО   ,1,0,0,0,0,0
2013-02-02,Пермский ГО   ,1,0,0,0,0,0
2013-02-03,Кунгурский МО   ,1,0,0,0,0,0
2013-02-03,Пермский ГО   ,1,0,0,0,0,0
2013-02-03,Пермский ГО   ,1,0,0,0,0,0
2013-02-03,Пермский ГО   ,1,0,0,0,0,0
2013-02-03,Пермский ГО   ,1,0,0,0,0,0
2013-02-03,Соликамский ГО   ,1,0,0,0,0,0
2013-02-04,Губахинский ГО   ,1,0,0,0,0,0
2013-02-04,Пермский ГО   ,1,0,0,0,0,0
2013-02-04,Пермский ГО   ,1,0,0,0,0,0
2013-02-04,Пермский ГО   ,1,0,0,0,0,0
2013-02-04,Пермский ГО   ,1,0,0,0,0,0
2013-02-04,Чусовской ГО   ,1,0,0,0,0,0
2013-02-05,Кунгурский МО   ,1,0,0,0,0,0
2013-02-05,Пермский ГО ,0,0,0,1,0,0
2013-02-05,Пермский ГО ,0,0,0,1,0,0
2013-02-05,Пермский ГО   ,1,0,0,0,0,0
2013-02-05,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,ГО город Березники   ,1,0,0,0,0,0
2013-02-06,Лысьвенский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский ГО ,0,0,0,1,0,0
2013-02-06,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский ГО   ,1,0,0,0,0,0
2013-02-06,Пермский МО   ,1,0,0,0,0,0
2013-02-06,Соликамский ГО   ,1,0,0,0,0,0
2013-02-06,Соликамский ГО   ,1,0,0,0,0,0
2013-02-06,Чусовской ГО   ,1,0,0,0,0,0
2013-02-07,Пермский ГО   ,1,0,0,0,0,0
2013-02-07,Пермский ГО   ,1,0,0,0,0,0
2013-02-07,Суксунский ГО   ,1,0,0,0,0,0
2013-02-08,Александровский МО   ,1,0,0,0,0,0
2013-02-08,Губахинский ГО,1,0,0,0,0,0
2013-02-08,Куединский МО ,0,0,0,0,0,1
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Пермский ГО   ,1,0,0,0,0,0
2013-02-08,Суксунский ГО   ,1,0,0,0,0,0
2013-02-08,Частинский МО ,0,0,0,0,0,1
2013-02-08,Чусовской ГО   ,1,0,0,0,0,0
2013-02-09,Лысьвенский ГО   ,1,0,0,0,0,0
2013-02-09,Осинский ГО   ,1,0,0,0,0,0
2013-02-09,Пермский ГО ,0,0,0,1,0,0
2013-02-09,Пермский ГО   ,1,0,0,0,0,0
2013-02-09,Пермский ГО   ,1,0,0,0,0,0
2013-02-09,Пермский ГО   ,1,0,0,0,0,0
2013-02-09,Чусовской ГО   ,1,0,0,0,0,0
2013-02-10,Березовский МО   ,1,0,0,0,0,0
2013-02-10,Кунгурский МО   ,1,0,0,0,0,0
2013-02-10,Пермский ГО   ,1,0,0,0,0,0
2013-02-10,Пермский ГО   ,1,0,0,0,0,0
2013-02-10,Пермский ГО   ,1,0,0,0,0,0
2013-02-10,Соликамский ГО ,0,0,0,0,1,0
2013-02-11,Горнозаводский ГО   ,1,0,0,0,0,0
2013-02-11,Добрянский ГО   ,1,0,0,0,0,0
2013-02-11,Октябрьский ГО   ,1,0,0,0,0,0
2013-02-11,Осинский ГО   ,1,0,0,0,0,0
2013-02-11,Пермский ГО   ,1,0,0,0,0,0
2013-02-11,Пермский ГО   ,1,0,0,0,0,0
2013-02-11,Пермский ГО   ,1,0,0,0,0,0
2013-02-11,Пермский ГО   ,1,0,0,0,0,0
2013-02-11,Соликамский ГО   ,1,0,0,0,0,0
2013-02-11,Чусовской ГО   ,1,0,0,0,0,0
2013-02-12,Большесосновский МО   ,1,0,0,0,0,0
2013-02-12,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-12,Кунгурский МО   ,1,0,0,0,0,0
2013-02-12,Пермский ГО   ,1,0,0,0,0,0
2013-02-12,Пермский ГО   ,1,0,0,0,0,0
2013-02-12,Пермский ГО   ,1,0,0,0,0,0
2013-02-12,Соликамский ГО   ,1,0,0,0,0,0
2013-02-13,ГО город Березники   ,1,0,0,0,0,0
2013-02-13,Горнозаводский ГО   ,1,0,0,0,0,0
2013-02-13,Пермский ГО ,0,0,0,1,0,0
2013-02-13,Пермский ГО   ,1,0,0,0,0,0
2013-02-13,Пермский ГО   ,1,0,0,0,0,0
2013-02-13,Пермский ГО   ,1,0,0,0,0,0
2013-02-13,Пермский ГО   ,1,0,0,0,0,0
2013-02-14,Красновишерский ГО   ,1,0,0,0,0,0
2013-02-14,Пермский ГО   ,1,0,0,0,0,0
2013-02-14,Пермский ГО   ,1,0,0,0,0,0
2013-02-14,Пермский ГО   ,1,0,0,0,0,0
2013-02-14,Суксунский ГО   ,1,0,0,0,0,0
2013-02-14,Чайковский ГО   ,1,0,0,0,0,0
2013-02-15,Верещагинский ГО   ,1,0,0,0,0,0
2013-02-15,Пермский ГО   ,1,0,0,0,0,0
2013-02-15,Пермский ГО   ,1,0,0,0,0,0
2013-02-15,Пермский ГО   ,1,0,0,0,0,0
2013-02-15,Пермский ГО   ,1,0,0,0,0,0
2013-02-15,Пермский ГО   ,1,0,0,0,0,0
2013-02-15,Чердынский ГО   ,1,0,0,0,0,0
2013-02-16,ГО город Березники   ,1,0,0,0,0,0
2013-02-16,Пермский ГО ,0,0,0,1,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-16,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Кудымкарский МО   ,1,0,0,0,0,0
2013-02-17,Кунгурский МО   ,1,0,0,0,0,0
2013-02-17,Оханский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-17,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Кишертский МО   ,1,0,0,0,0,0
2013-02-18,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-18,Кудымкарский МО   ,1,0,0,0,0,0
2013-02-18,Кудымкарский МО   ,1,0,0,0,0,0
2013-02-18,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Пермский ГО   ,1,0,0,0,0,0
2013-02-18,Пермский МО   ,1,0,0,0,0,0
2013-02-18,Пермский МО   ,1,0,0,0,0,0
2013-02-19,Очерский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-19,Пермский ГО   ,1,0,0,0,0,0
2013-02-20,Кудымкарский МО   ,1,0,0,0,0,0
2013-02-20,Кудымкарский МО   ,1,0,0,0,0,0
2013-02-20,Лысьвенский ГО   ,1,0,0,0,0,0
2013-02-20,Пермский ГО   ,1,0,0,0,0,0
2013-02-20,Пермский ГО   ,1,0,0,0,0,0
2013-02-20,Пермский ГО   ,1,0,0,0,0,0
2013-02-20,Чайковский ГО   ,1,0,0,0,0,0
2013-02-21,Губахинский ГО,1,0,0,0,0,0
2013-02-21,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-21,Пермский ГО   ,1,0,0,0,0,0
2013-02-21,Пермский ГО   ,1,0,0,0,0,0
2013-02-21,Пермский ГО   ,1,0,0,0,0,0
2013-02-21,Пермский ГО   ,1,0,0,0,0,0
2013-02-21,Пермский ГО   ,1,0,0,0,0,0
2013-02-21,Чердынский ГО   ,1,0,0,0,0,0
2013-02-22,Верещагинский ГО,0,0,0,0,1,0
2013-02-22,ГО город Березники   ,1,0,0,0,0,0
2013-02-22,Губахинский ГО,1,0,0,0,0,0
2013-02-22,Кунгурский МО   ,1,0,0,0,0,0
2013-02-22,Пермский ГО   ,1,0,0,0,0,0
2013-02-22,Пермский ГО   ,1,0,0,0,0,0
2013-02-22,Пермский ГО   ,1,0,0,0,0,0
2013-02-22,Пермский ГО   ,1,0,0,0,0,0
2013-02-22,Пермский ГО   ,1,0,0,0,0,0
2013-02-22,Пермский МО   ,1,0,0,0,0,0
2013-02-22,Суксунский ГО   ,1,0,0,0,0,0
2013-02-22,Суксунский ГО   ,1,0,0,0,0,0
2013-02-22,Частинский МО ,0,0,0,0,0,1
2013-02-22,Чернушинский ГО   ,1,0,0,0,0,0
2013-02-23,Большесосновский МО   ,1,0,0,0,0,0
2013-02-23,Губахинский ГО   ,1,0,0,0,0,0
2013-02-23,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-23,Куединский МО   ,1,0,0,0,0,0
2013-02-23,Кунгурский МО   ,1,0,0,0,0,0
2013-02-23,Октябрьский ГО   ,1,0,0,0,0,0
2013-02-23,Пермский ГО   ,1,0,0,0,0,0
2013-02-23,Пермский ГО   ,1,0,0,0,0,0
2013-02-23,Пермский ГО   ,1,0,0,0,0,0
2013-02-23,Суксунский ГО   ,1,0,0,0,0,0
2013-02-23,Чайковский ГО   ,1,0,0,0,0,0
2013-02-23,Чусовской ГО   ,1,0,0,0,0,0
2013-02-23,Чусовской ГО   ,1,0,0,0,0,0
2013-02-24,Нытвенский  ГО   ,1,0,0,0,0,0
2013-02-24,Нытвенский  ГО   ,1,0,0,0,0,0
2013-02-24,Нытвенский  ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский ГО   ,1,0,0,0,0,0
2013-02-24,Пермский МО   ,1,0,0,0,0,0
2013-02-24,Соликамский ГО   ,1,0,0,0,0,0
2013-02-25,Бардымский МО   ,1,0,0,0,0,0
2013-02-25,ГО город Березники   ,1,0,0,0,0,0
2013-02-25,Краснокамский ГО   ,1,0,0,0,0,0
2013-02-25,Октябрьский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский ГО   ,1,0,0,0,0,0
2013-02-25,Пермский МО   ,1,0,0,0,0,0
2013-02-25,Чернушинский ГО   ,1,0,0,0,0,0
2013-02-25,Чусовской ГО   ,1,0,0,0,0,0
2013-02-26,Кишертский МО   ,1,0,0,0,0,0
2013-02-26,Куединский МО   ,1,0,0,0,0,0
2013-02-26,Кунгурский МО   ,1,0,0,0,0,0
2013-02-26,Нытвенский  ГО   ,1,0,0,0,0,0
2013-02-26,Пермский ГО   ,1,0,0,0,0,0
2013-02-26,Пермский ГО   ,1,0,0,0,0,0
2013-02-26,Пермский ГО   ,1,0,0,0,0,0
2013-02-26,Пермский ГО   ,1,0,0,0,0,0
2013-02-26,Пермский МО   ,1,0,0,0,0,0
2013-02-26,Чайковский ГО   ,1,0,0,0,0,0
